37   autre côté                    ot ko-te                      de l' autre côté parce
42   autre côté                    ot ko-te                      de l' autre côté !
73   descendre de                  de-s@d d2                     veux pas descendre de la
132  rentre là                     R@t la                        regarde il rentre là .
147  rentre pas                    R@t pa                        vois ça rentre pas là
148  rentre là                     R@t la                        oui ça rentre là .
177  rentre mieux                  R@t mj2                       non ça rentre mieux d(e) ce
194  être là                       Et la                         droit d' être là !
212  prendre la                    pR@d la                       tu vas prendre la poupée ?
253  rentres toi                   R@t twa                       tu rentres toi là d(e)dans ?
310  mettre le                     mEt l2                        on va mettre le toit
336  être dessous                  Et d°-su                      il doit être dessous !
372  être chez                     Et Se                         ils doivent être chez papi .
564  montres comment               m§t ko-m@                     tu me montres comment ça marche
880  être pas                      Et pa                         faut p(eu)t être pas trop mett(r)e
924  mettre devant                 mEt d°-v@                     vas l(e) mettre devant ?
1108 stable ça                     stab sa                       pas très stable ça #
29306autre balai                   ot ba-lE                      et l' autre balai ?
29307autre là                      ot la                         a un autre là regarde
29334autre puzzle                  ot p9zl                       puis l' autre puzzle .
29340ouvre la                      uv la                         ouvre la fermeteur éclair Anaïs ?
29356autre sens                    ot s@s                        dans l' autre sens .
29452autre bleu                    ot bl2                        as un autre bleu ?
29479autre rose                    ot Roz                        a un autre rose là
29645pénible ce                    pe-nib s2                     il est pénible ce cheval
29672autre côté                    ot ko-te                      de l' autre côté y a
29681rentre comme                  R@t kOm                       est-ce qui rentre comme ça
29686rentre pas                    R@t pa                        là il rentre pas .
29728couvre comme                  kuv kOm                       fait on couvre comme ça
29745prendre le                    pR@d l2                       à l(e) prendre le livre
29745livre là                      liv la                        prendre le livre là bas
29749livre pour                    liv puR                       veux l(e) livre pour faire
29760livre comme                   liv kOm                       tourner le livre comme ça
29770entre le                      @t l2                         entre le pouce et l' autre
29773être quelque                  Et kElk                       ça va être quelque chose
29776autre là                      ot la                         une autre là haut .
29832entre tes                     @t te                         allez entre tes pouces ton pouce
29862autre bras                    ot bRa                        puis un autre bras qui
29900montre moi                    m§t mwa                       montre moi comment tu fais ?
30032quatre six                    kat sis                       deux quatre six huit dix attends
